route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
66503,1,44087279,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905688,918160,1,1
66503,1,44087278,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905689,918160,1,1
66503,1,44087277,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905692,918160,1,1
66503,1,44087307,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905693,918160,1,1
66503,1,44087306,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905690,918160,1,1
66503,1,44087305,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905691,918160,1,1
66503,1,44087242,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905687,918160,1,1
66503,1,44087243,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905688,918160,1,1
66503,1,44087208,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905689,918160,1,1
66503,1,44087251,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905692,918160,1,1
66503,1,44087209,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905693,918160,1,1
66503,1,44087210,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905690,918160,1,1
66503,1,44087292,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905691,918160,1,1
66503,1,44087291,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905687,918160,1,1
66503,1,44087290,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905688,918160,1,1
66503,1,44087262,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905689,918160,1,1
66503,1,44087241,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905692,918160,1,1
66503,1,44087256,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905693,918160,1,1
66503,1,44087255,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905690,918160,1,1
66503,1,44087254,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905691,918160,1,1
66503,1,44087253,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905687,918160,1,1
66503,1,44087219,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905688,918160,1,1
66503,1,44087218,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905689,918160,1,1
66503,1,44087217,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905692,918160,1,1
66503,1,44087216,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905693,918160,1,1
66503,1,44087304,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905690,918160,1,1
66503,1,44087303,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905691,918160,1,1
66503,1,44087302,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905687,918160,1,1
66503,1,44087301,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905688,918160,1,1
66503,1,44087300,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905689,918160,1,1
66503,1,44087299,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905692,918160,1,1
66503,1,44087298,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905693,918160,1,1
66503,1,44087296,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905690,918160,1,1
66503,1,44087295,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905691,918160,1,1
66503,1,44087293,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905687,918160,1,1
66503,1,44087221,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905688,918160,1,1
66503,1,44087220,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905689,918160,1,1
66503,1,44087252,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905692,918160,1,1
66503,1,44087207,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905693,918160,1,1
66503,1,44087309,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905690,918160,1,1
66503,1,44087222,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905691,918160,1,1
66503,1,44087237,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905687,918160,1,1
66503,1,44087236,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905688,918160,1,1
66503,1,44087235,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905689,918160,1,1
66503,1,44087234,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905692,918160,1,1
66503,1,44087233,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905693,918160,1,1
66503,1,44087232,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905690,918160,1,1
66503,1,44087231,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905691,918160,1,1
66503,1,44087230,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905687,918160,1,1
66503,1,44087229,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905688,918160,1,1
66503,1,44087228,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905689,918160,1,1
66503,1,44087227,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905692,918160,1,1
66503,1,44087226,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905693,918160,1,1
66503,1,44087223,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905690,918160,1,1
66503,1,44087289,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905691,918160,1,1
66503,1,44087288,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905687,918160,1,1
66503,1,44087287,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905688,918160,1,1
66503,1,44087286,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905689,918160,1,1
66503,1,44087285,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905693,918160,1,1
66503,1,44087284,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905690,918160,1,1
66503,1,44087283,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905691,918160,1,1
66503,1,44087282,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905687,918160,1,1
66503,1,44087281,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905688,918160,1,1
66503,1,44087297,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905689,918160,1,1
66503,1,44087261,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905693,918160,1,1
66503,1,44087240,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905690,918160,1,1
66503,1,44087322,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905691,918160,1,1
66503,1,44087323,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905687,918160,1,1
66503,1,44087324,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905688,918160,1,1
66503,1,44087325,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905689,918160,1,1
66503,1,44087326,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905693,918160,1,1
66503,1,44087327,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905690,918160,1,1
66503,1,44087328,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,,1,1905691,918160,1,1
66504,1,44087368,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087334,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087335,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087336,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087367,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087366,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087346,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087345,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087344,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087333,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087343,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087342,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087341,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087348,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087340,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087339,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087338,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087337,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087350,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087352,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087349,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087371,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087365,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087347,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087370,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087364,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087363,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087362,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087361,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087360,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087359,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087358,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087357,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087356,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087331,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087376,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087375,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087374,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087373,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087369,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087372,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087353,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087332,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087354,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087351,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087355,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087330,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087329,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087377,EAST - 101 DOWNSVIEW PARK towards SHEPPARD WEST STATION,,0,1905697,918163,1,1
66504,1,44087387,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087386,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087385,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087384,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087383,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087394,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087382,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087381,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087380,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087399,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087379,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087414,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087410,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087398,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087407,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087391,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087378,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087393,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087426,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087425,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087424,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087423,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087422,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087421,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087401,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087420,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087419,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087418,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087417,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087416,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087415,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087406,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087405,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087404,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087403,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087402,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087409,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087408,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087397,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087400,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087396,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087395,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087392,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087390,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087389,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087388,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087413,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087412,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66504,1,44087411,WEST - 101 DOWNSVIEW PARK towards DOWNSVIEW PARK,,1,1905697,918164,1,1
66505,1,44087442,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905714,918170,1,1
66505,1,44087443,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905700,918170,1,1
66505,1,44087444,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905717,918170,1,1
66505,1,44087445,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905707,918170,1,1
66505,1,44087446,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905705,918168,1,1
66505,1,44087434,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905704,918170,1,1
66505,1,44087428,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905716,918168,1,1
66505,1,44087435,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905708,918170,1,1
66505,1,44087429,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905711,918168,1,1
66505,1,44087436,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905701,918170,1,1
66505,1,44087430,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905714,918168,1,1
66505,1,44087437,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905700,918170,1,1
66505,1,44087431,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905715,918168,1,1
66505,1,44087438,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905717,918170,1,1
66505,1,44087432,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905698,918168,1,1
66505,1,44087439,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905707,918170,1,1
66505,1,44087433,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905703,918168,1,1
66505,1,44087440,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905704,918170,1,1
66505,1,44087447,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905702,918168,1,1
66505,1,44087441,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905708,918170,1,1
66505,1,44087427,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905705,918168,1,1
66505,1,44087448,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905701,918170,1,1
66505,1,44087456,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905700,918170,1,1
66505,1,44087454,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905711,918168,1,1
66505,1,44087455,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905715,918170,1,1
66505,1,44087453,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905698,918170,1,1
66505,1,44087451,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905714,918168,1,1
66505,1,44087452,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905704,918170,1,1
66505,1,44087450,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905708,918170,1,1
66505,1,44087555,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905707,918168,1,1
66505,1,44087449,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905702,918170,1,1
66505,1,44087554,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905705,918170,1,1
66505,1,44087552,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905703,918168,1,1
66505,1,44087553,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905700,918170,1,1
66505,1,44087499,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905711,918170,1,1
66505,1,44087497,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905701,918168,1,1
66505,1,44087498,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905698,918170,1,1
66505,1,44087496,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905714,918170,1,1
66505,1,44087494,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905715,918168,1,1
66505,1,44087495,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905708,918170,1,1
66505,1,44087493,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905707,918170,1,1
66505,1,44087491,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905704,918168,1,1
66505,1,44087492,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905705,918170,1,1
66505,1,44087490,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905703,918170,1,1
66505,1,44087488,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905702,918168,1,1
66505,1,44087489,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905711,918170,1,1
66505,1,44087487,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905701,918170,1,1
66505,1,44087485,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905700,918168,1,1
66505,1,44087486,SOUTH - 102 MARKHAM RD towards WARDEN STATION,,0,1905714,918170,1,1
66505,1,44087545,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905698,918168,1,1
66505,1,44087546,SOUTH - 102C MARKHAM RD towards WARDEN STATION via DYNAMIC DR,,0,1905699,918169,1,1
66505,1,44087548,SOUTH - 102C MARKHAM RD towards WARDEN STATION via DYNAMIC DR,,0,1905715,918169,1,1
66505,1,44087544,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905713,918168,1,1
66505,1,44087547,SOUTH - 102C MARKHAM RD towards WARDEN STATION via DYNAMIC DR,,0,1905707,918169,1,1
66505,1,44087543,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905708,918168,1,1
66505,1,44087463,SOUTH - 102C MARKHAM RD towards WARDEN STATION via DYNAMIC DR,,0,1905704,918169,1,1
66505,1,44087542,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905706,918168,1,1
66505,1,44087462,SOUTH - 102C MARKHAM RD towards WARDEN STATION via DYNAMIC DR,,0,1905703,918169,1,1
66505,1,44087541,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905705,918168,1,1
66505,1,44087461,SOUTH - 102C MARKHAM RD towards WARDEN STATION via DYNAMIC DR,,0,1905702,918169,1,1
66505,1,44087540,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905712,918168,1,1
66505,1,44087460,SOUTH - 102C MARKHAM RD towards WARDEN STATION via DYNAMIC DR,,0,1905701,918169,1,1
66505,1,44087539,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905711,918168,1,1
66505,1,44087459,SOUTH - 102C MARKHAM RD towards WARDEN STATION via DYNAMIC DR,,0,1905700,918169,1,1
66505,1,44087538,SOUTH - 102 MARKHAM RD towards WARDEN STATION - EXTRA FARE REQUIRED NORTH OF STEELES,,0,1905710,918168,1,1
